entry_time,entry_time_vn,entry_price,sl,tp,risk,breakout_type,close_1h_at_entry,ema200_1h_at_entry,entry_dist_ema200_pct,h1_range_high_at_breakout,ema200_1h_at_breakout,h1_range_high_dist_ema200_pct,breakout_time,breakout_time_vn,breakout_level,breakout_swing_low,retest_time,retest_time_vn,retest_low,retest_depth_pct,bars_since_breakout,side,exit_time,exit_time_vn,exit_price,result,balance
2021-08-20 00:50:00,2021-08-20 07:50:00,47100.0,46400.61,48848.475,204.92452612288548,range,47162.7,45514.46408740132,3.4835869088867635,47499.9,45514.46408740132,4.362208700922092,2021-08-20 00:20:00,2021-08-20 07:20:00,47100.0,46400.61,2021-08-20 00:50:00,2021-08-20 07:50:00,47090.77,1.3197214715685395,6,LONG,2021-08-20 16:05:00,2021-08-20 23:05:00,48848.475,512.3113153072137,21004.763927595763
2021-08-20 21:35:00,2021-08-21 04:35:00,48850.05,48605.74,49460.82500000001,210.04763927595764,range,49378.76,45950.85906890529,6.309329117758722,49500.0,45950.85906890529,7.723774926106655,2021-08-20 21:30:00,2021-08-21 04:30:00,48850.05,48605.74,2021-08-20 21:35:00,2021-08-21 04:35:00,48834.01,6.56542916786073,1,LONG,2021-08-20 21:55:00,2021-08-21 04:55:00,49460.82500000001,525.1190981898941,21529.883025785657
2021-08-21 18:30:00,2021-08-22 01:30:00,49300.0,48969.99,50125.02500000001,215.29883025785657,range,49476.99,46542.432147194915,5.924846909770447,49750.0,46481.16472257826,7.032601908604718,2021-08-21 16:10:00,2021-08-21 23:10:00,49300.0,48969.99,2021-08-21 18:30:00,2021-08-22 01:30:00,49300.0,18.960031514196334,28,LONG,2021-08-21 19:20:00,2021-08-22 02:20:00,48969.99,-215.29883025785657,21314.5841955278
2021-09-01 21:20:00,2021-09-02 04:20:00,48391.3,48102.9,49112.3,213.145841955278,range,48462.99,47936.08689382304,0.9496250855545311,49160.79,47936.08689382304,2.554866668382088,2021-09-01 21:15:00,2021-09-02 04:15:00,48391.3,48102.9,2021-09-01 21:20:00,2021-09-02 04:20:00,48356.83,11.95214979195596,1,LONG,2021-09-02 01:30:00,2021-09-02 08:30:00,49112.3,532.864604888195,21847.448800415998
2021-09-02 02:00:00,2021-09-02 09:00:00,49656.51,48631.2,52219.78500000002,218.47448800415998,range,49625.94,47993.25367436765,3.4656044304007496,49890.0,47976.84476657234,3.9876637213972006,2021-09-02 01:45:00,2021-09-02 08:45:00,49656.51,48631.2,2021-09-02 02:00:00,2021-09-02 09:00:00,49650.46,0.59006544362221,3,LONG,2021-09-03 00:40:00,2021-09-03 07:40:00,48631.2,-218.47448800415998,21628.974312411836
2021-09-30 18:35:00,2021-10-01 01:35:00,43470.0,42885.74,44930.65000000001,216.28974312411836,range,43975.01,43045.10561180286,0.9870910575269626,44069.74,43045.10561180286,2.3803737350250302,2021-09-30 18:30:00,2021-10-01 01:30:00,43470.0,42885.74,2021-09-30 18:35:00,2021-10-01 01:35:00,43450.0,3.423133536439245,1,LONG,2021-10-01 08:10:00,2021-10-01 15:10:00,44930.65000000001,540.7243578102959,22169.698670222133
2021-10-05 08:45:00,2021-10-05 15:45:00,49766.98,49221.0,51131.93000000001,221.69698670222132,range,49901.49,46246.52574407224,7.612364819381062,49950.0,46246.52574407224,8.008113466561237,2021-10-05 08:40:00,2021-10-05 15:40:00,49766.98,49221.0,2021-10-05 08:45:00,2021-10-05 15:45:00,49736.9,5.509359317191394,1,LONG,2021-10-05 19:50:00,2021-10-06 02:50:00,51131.93000000001,554.2424667555533,22723.941136977686
2021-10-14 01:00:00,2021-10-14 08:00:00,57654.87,57168.15,58871.670000000006,227.23941136977686,range,58339.18,54481.132532872994,5.82538820244243,57822.38,54442.358186469704,6.208441232382754,2021-10-14 00:55:00,2021-10-14 07:55:00,57654.87,57168.15,2021-10-14 01:00:00,2021-10-14 08:00:00,57646.08,1.805966469428183,1,LONG,2021-10-14 15:00:00,2021-10-14 22:00:00,57168.15,-227.23941136977686,22496.70172560791
2021-10-19 23:45:00,2021-10-20 06:45:00,64349.86,63824.0,65664.51000000001,224.9670172560791,range,64316.7,59712.92338188653,7.765382023684421,64500.0,59712.92338188653,8.01681838200806,2021-10-19 23:35:00,2021-10-20 06:35:00,64349.86,63824.0,2021-10-19 23:45:00,2021-10-20 06:45:00,64312.28,7.146388772677463,2,LONG,2021-10-20 01:50:00,2021-10-20 08:50:00,63824.0,-224.9670172560791,22271.73470835183
2021-10-25 01:20:00,2021-10-25 08:20:00,61894.7,60701.0,64878.94999999999,222.7173470835183,range,61806.27,61405.035456575795,0.797433858287536,62170.87,61405.035456575795,1.2471852474798872,2021-10-25 01:00:00,2021-10-25 08:00:00,61894.7,60701.0,2021-10-25 01:20:00,2021-10-25 08:20:00,61871.25,1.9644801876515998,4,LONG,2021-10-26 21:55:00,2021-10-27 04:55:00,60701.0,-222.7173470835183,22049.01736126831
