entry_time,entry_time_vn,entry_price,sl,tp,risk,breakout_type,close_1h_at_entry,ema200_1h_at_entry,entry_dist_ema200_pct,h1_range_high_at_breakout,ema200_1h_at_breakout,h1_range_high_dist_ema200_pct,breakout_time,breakout_time_vn,breakout_level,breakout_swing_low,retest_time,retest_time_vn,retest_low,retest_depth_pct,bars_since_breakout,exit_time,exit_time_vn,exit_price,result,balance
2021-02-22 17:15:00,2021-02-23 00:15:00,52800.13,53899.0,50052.95499999999,143.2945433142413,range,52171.28,52683.21307250411,-0.22192444362681463,47751.42,52683.21307250411,9.3612230250969,2021-02-22 17:05:00,2021-02-23 00:05:00,52800.13,53899.0,2021-02-22 17:15:00,2021-02-23 00:15:00,52950.0,13.638555971134188,2,2021-02-22 20:05:00,2021-02-23 03:05:00,53899.0,-143.2945433142413,14186.15978810989
2021-02-25 23:45:00,2021-02-26 06:45:00,47500.0,48888.0,44030.0,141.8615978810989,range,47089.37,51127.92010413866,7.095770954009514,46685.43,51127.92010413866,8.688970908830408,2021-02-25 23:40:00,2021-02-26 06:40:00,47500.0,48888.0,2021-02-25 23:45:00,2021-02-26 06:45:00,47647.43,10.621757925072068,1,2021-02-28 06:05:00,2021-02-28 13:05:00,44030.0,354.65399470274724,14540.813782812636
2021-03-22 19:05:00,2021-03-23 02:05:00,56425.6,57245.44,54375.999999999985,145.40813782812637,range,55563.91,57313.60929163483,1.5493864417372127,55536.83,57313.60929163483,3.1001001570043414,2021-03-22 19:00:00,2021-03-23 02:00:00,56425.6,57245.44,2021-03-22 19:05:00,2021-03-23 02:05:00,56453.49,3.4018832943012405,1,2021-03-22 20:45:00,2021-03-23 03:45:00,54375.999999999985,363.52034457031596,14904.334127382952
2021-04-07 10:55:00,2021-04-07 17:55:00,57000.0,57945.83,54635.424999999996,149.04334127382953,range,56857.17,58051.315356195686,1.8110103961382185,56654.0,58051.315356195686,2.4070347891721866,2021-04-07 10:50:00,2021-04-07 17:50:00,57000.0,57945.83,2021-04-07 10:55:00,2021-04-07 17:55:00,57048.11,5.086537749912827,1,2021-04-08 14:20:00,2021-04-08 21:20:00,57945.83,-149.04334127382953,14755.290786109123
2021-04-17 17:50:00,2021-04-18 00:50:00,60282.05,60763.08,59079.475000000006,147.55290786109123,range,59759.7,61220.962797808184,1.5336459194689374,59664.83,61220.962797808184,2.5418299985701873,2021-04-17 17:45:00,2021-04-18 00:45:00,60282.05,60763.08,2021-04-17 17:50:00,2021-04-18 00:50:00,60295.35,2.764900318066579,1,2021-04-17 19:10:00,2021-04-18 02:10:00,60763.08,-147.55290786109123,14607.737878248032
2021-04-22 02:05:00,2021-04-22 09:05:00,53568.66,54628.37,50919.38500000001,146.0773787824803,range,53749.66,57676.451715794785,7.122129731621227,52505.0,57676.451715794785,8.966313914866879,2021-04-22 02:00:00,2021-04-22 09:00:00,53568.66,54628.37,2021-04-22 02:05:00,2021-04-22 09:05:00,53618.0,4.655990789932769,1,2021-04-22 05:50:00,2021-04-22 12:50:00,54628.37,-146.0773787824803,14461.660499465552
2021-04-22 20:50:00,2021-04-23 03:50:00,51833.52,53550.0,47542.31999999999,144.61660499465552,range,51678.33,57076.878453065205,9.186484256277023,51508.38,57076.878453065205,9.756136992747825,2021-04-22 20:45:00,2021-04-23 03:45:00,51833.52,53550.0,2021-04-22 20:50:00,2021-04-23 03:50:00,51944.14,6.444584265473669,1,2021-04-25 21:35:00,2021-04-26 04:35:00,47542.31999999999,361.5415124866388,14823.202011952191
2021-04-29 20:05:00,2021-04-30 03:05:00,52639.91,53074.0,51554.68500000001,148.2320201195219,range,53010.78,53803.65077506509,2.1629401691165837,52350.0,53803.65077506509,2.7017697760739616,2021-04-29 20:00:00,2021-04-30 03:00:00,52639.91,53074.0,2021-04-29 20:05:00,2021-04-30 03:05:00,52646.06,1.4167568937303852,1,2021-04-29 20:20:00,2021-04-30 03:20:00,53074.0,-148.2320201195219,14674.96999183267
2021-05-04 15:10:00,2021-05-04 22:10:00,54500.0,56063.1,50592.25,146.7496999183267,range,53881.84,55858.315944738366,2.431716606140028,53558.57,55858.315944738366,4.1171057627543695,2021-05-04 15:05:00,2021-05-04 22:05:00,54500.0,56063.1,2021-05-04 15:10:00,2021-05-04 22:10:00,54734.92,15.029108822212173,1,2021-05-05 13:20:00,2021-05-05 20:20:00,56063.1,-146.7496999183267,14528.220291914344
2021-06-19 03:35:00,2021-06-19 10:35:00,35283.0,36209.87,32965.825,145.28220291914343,range,35080.9,37751.85339475451,6.539687916613775,34704.08,37751.85339475451,8.073175541569526,2021-06-19 03:25:00,2021-06-19 10:25:00,35283.0,36209.87,2021-06-19 03:35:00,2021-06-19 10:35:00,35298.0,1.6183499304109485,2,2021-06-19 12:10:00,2021-06-19 19:10:00,36209.87,-145.28220291914343,14382.9380889952
2021-06-25 16:25:00,2021-06-25 23:25:00,32330.56,32976.99,30714.485000000008,143.829380889952,range,31936.14,34528.62562290838,6.365922718482168,31600.0,34528.62562290838,8.481732388923565,2021-06-25 16:20:00,2021-06-25 23:20:00,32330.56,32976.99,2021-06-25 16:25:00,2021-06-25 23:25:00,32385.54,8.505174574199813,1,2021-06-26 07:50:00,2021-06-26 14:50:00,30714.485000000008,359.57345222488004,14742.511541220081
2021-07-08 03:15:00,2021-07-08 10:15:00,33223.01,33390.0,32805.535,147.42511541220082,range,33283.2,34260.13975545505,3.027219862084512,33046.7,34260.13975545505,3.541841230410752,2021-07-08 03:05:00,2021-07-08 10:05:00,33223.01,33390.0,2021-07-08 03:15:00,2021-07-08 10:15:00,33290.0,40.11617462123407,2,2021-07-08 03:30:00,2021-07-08 10:30:00,33390.0,-147.42511541220082,14595.08642580788
2021-07-08 11:15:00,2021-07-08 18:15:00,32420.0,32728.0,31650.0,145.9508642580788,range,32667.58,34142.480468148766,5.044977531013465,32066.0,34142.480468148766,6.081809053346013,2021-07-08 11:00:00,2021-07-08 18:00:00,32420.0,32728.0,2021-07-08 11:15:00,2021-07-08 18:15:00,32488.0,22.07792207792208,3,2021-07-08 12:30:00,2021-07-08 19:30:00,32728.0,-145.9508642580788,14449.135561549801
2021-07-14 08:50:00,2021-07-14 15:50:00,31820.44,31998.97,31374.11499999999,144.491355615498,range,31748.66,33422.89041808944,4.7944698918743045,31620.0,33422.89041808944,5.394178646840377,2021-07-14 08:45:00,2021-07-14 15:45:00,31820.44,31998.97,2021-07-14 08:50:00,2021-07-14 15:50:00,31834.28,7.752198510054306,1,2021-07-14 09:00:00,2021-07-14 16:00:00,31998.97,-144.491355615498,14304.644205934303
2021-07-20 02:20:00,2021-07-20 09:20:00,30526.08,30938.0,29496.280000000006,143.04644205934304,range,30173.76,32034.411457606762,4.7084725112020065,30125.47,32034.411457606762,5.9590339598808875,2021-07-20 02:15:00,2021-07-20 09:15:00,30526.08,30938.0,2021-07-20 02:20:00,2021-07-20 09:20:00,30539.18,3.1802291707124204,1,2021-07-20 03:15:00,2021-07-20 10:15:00,29496.280000000006,357.6161051483576,14662.26031108266
2021-07-20 09:45:00,2021-07-20 16:45:00,29619.0,29868.2,28996.0,146.62260311082662,range,29404.76,31872.28654787444,7.069736099698535,29250.0,31872.28654787444,8.227481714986398,2021-07-20 09:40:00,2021-07-20 16:40:00,29619.0,29868.2,2021-07-20 09:45:00,2021-07-20 16:45:00,29653.34,13.780096308186213,1,2021-07-20 15:25:00,2021-07-20 22:25:00,29868.2,-146.62260311082662,14515.637707971833
2021-08-03 03:40:00,2021-08-03 10:40:00,38641.74,39083.88,37536.39,145.15637707971834,range,38651.44,39042.54789412962,1.0265925656708583,38501.0,39042.54789412962,1.3870710886956312,2021-08-03 03:35:00,2021-08-03 10:35:00,38641.74,39083.88,2021-08-03 03:40:00,2021-08-03 10:40:00,38659.55,4.028135884562575,1,2021-08-04 08:50:00,2021-08-04 15:50:00,37536.39,362.89094269929586,14878.528650671129
2021-08-25 08:10:00,2021-08-25 15:10:00,48060.0,48522.64,46903.4,148.7852865067113,range,47300.0,47986.47357228971,-0.15322323612616784,47270.0,47986.47357228971,1.4930740247256773,2021-08-25 08:05:00,2021-08-25 15:05:00,48060.0,48522.64,2021-08-25 08:10:00,2021-08-25 15:10:00,48100.0,8.646031471554567,1,2021-08-25 15:45:00,2021-08-25 22:45:00,48522.64,-148.7852865067113,14729.743364164418
2021-08-30 23:05:00,2021-08-31 06:05:00,47560.0,48526.5,45143.75,147.29743364164418,range,47024.7,48180.24216654824,1.2873371711254633,46876.49,48180.24216654824,2.7059892352584374,2021-08-30 23:00:00,2021-08-31 06:00:00,47560.0,48526.5,2021-08-30 23:05:00,2021-08-31 06:05:00,47563.35,0.3466114847385975,1,2021-09-01 16:45:00,2021-09-01 23:45:00,48526.5,-147.29743364164418,14582.445930522774
2021-09-20 11:45:00,2021-09-20 18:45:00,43550.17,45300.0,39175.594999999994,145.82445930522775,range,43731.44,47181.05562307214,7.695643039611419,43200.0,47181.05562307214,8.437826518500687,2021-09-20 11:40:00,2021-09-20 18:40:00,43550.17,45300.0,2021-09-20 11:45:00,2021-09-20 18:45:00,43787.76,13.577890423641357,1,2021-10-01 10:25:00,2021-10-01 17:25:00,45300.0,-145.82445930522775,14436.621471217546
2021-11-01 04:00:00,2021-11-01 11:00:00,59959.78,61332.0,56529.229999999996,144.36621471217546,range,60544.92,61247.2743113699,2.1021250755168626,59600.0,61254.3331486701,2.7007610133553737,2021-11-01 03:55:00,2021-11-01 10:55:00,59959.78,61332.0,2021-11-01 04:00:00,2021-11-01 11:00:00,59963.28,0.2550611417994197,1,2021-11-01 07:00:00,2021-11-01 14:00:00,61332.0,-144.36621471217546,14292.25525650537
2021-11-06 16:40:00,2021-11-06 23:40:00,60565.0,60900.0,59727.5,142.9225525650537,range,60666.09,61628.92392415863,1.726338635196538,60100.0,61628.92392415863,2.4808544865072557,2021-11-06 16:35:00,2021-11-06 23:35:00,60565.0,60900.0,2021-11-06 16:40:00,2021-11-06 23:40:00,60584.15,5.716417910448195,1,2021-11-06 17:15:00,2021-11-07 00:15:00,60900.0,-142.9225525650537,14149.332703940316
2021-11-10 21:25:00,2021-11-11 04:25:00,64902.61,67399.0,58661.635,141.49332703940317,range,64313.65,64339.7209705773,-0.8748701749578811,62400.51,64339.7209705773,3.0140183098775046,2021-11-10 21:20:00,2021-11-11 04:20:00,64902.61,67399.0,2021-11-10 21:25:00,2021-11-11 04:25:00,65044.38,5.679000476688211,1,2021-11-16 10:10:00,2021-11-16 17:10:00,58661.635,353.73331759850794,14503.066021538823
2021-11-18 15:15:00,2021-11-18 22:15:00,58809.59,59791.54,56354.71499999998,145.03066021538822,range,58142.13,62425.54462060988,5.792427831564436,57534.99,62425.54462060988,7.834220190359793,2021-11-18 15:10:00,2021-11-18 22:10:00,58809.59,59791.54,2021-11-18 15:15:00,2021-11-18 22:15:00,58850.18,4.133611691023331,1,2021-11-19 02:40:00,2021-11-19 09:40:00,56354.71499999998,362.5766505384706,14865.642672077294
2021-11-26 10:55:00,2021-11-26 17:55:00,54506.35,55488.1,52051.975,148.65642672077294,range,54450.0,58363.23344566466,6.608412896203501,54338.0,58363.23344566466,6.89686504331891,2021-11-26 10:50:00,2021-11-26 17:50:00,54506.35,55488.1,2021-11-26 10:55:00,2021-11-26 17:55:00,54537.41,3.163738222562256,1,2021-11-28 21:25:00,2021-11-29 04:25:00,55488.1,-148.65642672077294,14716.986245356522
2021-12-03 15:50:00,2021-12-03 22:50:00,56100.0,56968.7,53928.25000000001,147.16986245356523,range,56030.73,56929.143007022336,1.4564473716389148,55800.0,56929.143007022336,1.9834182413092951,2021-12-03 15:45:00,2021-12-03 22:45:00,56100.0,56968.7,2021-12-03 15:50:00,2021-12-03 22:50:00,56129.06,3.3452285023595913,1,2021-12-03 19:35:00,2021-12-04 02:35:00,53928.25000000001,367.92465613391306,15084.910901490435
2021-12-09 19:05:00,2021-12-10 02:05:00,48000.0,48699.99,46250.02500000001,150.84910901490434,range,47619.5,51388.46829496258,6.593830108952163,47501.0,51426.347373303906,7.6329499834196,2021-12-09 18:25:00,2021-12-10 01:25:00,48000.0,48699.99,2021-12-09 19:05:00,2021-12-10 02:05:00,48000.0,0.0,8,2021-12-10 00:30:00,2021-12-10 07:30:00,48699.99,-150.84910901490434,14934.061792475532
2021-12-13 19:05:00,2021-12-14 02:05:00,47236.69,47668.78,46156.46500000001,149.34061792475532,range,46699.36,49712.361831312555,4.979992380392577,45600.0,49712.361831312555,8.27231231794399,2021-12-13 19:00:00,2021-12-14 02:00:00,47236.69,47668.78,2021-12-13 19:05:00,2021-12-14 02:05:00,47277.0,9.329074961234465,1,2021-12-13 19:25:00,2021-12-14 02:25:00,46156.46500000001,373.3515448118883,15307.41333728742
2021-12-17 16:10:00,2021-12-17 23:10:00,46863.87,47362.52,45617.24500000002,153.0741333728742,range,47059.43,48554.54131078231,3.4820044946174136,45678.0,48590.49597275109,5.993962223362314,2021-12-17 14:00:00,2021-12-17 21:00:00,46863.87,47362.52,2021-12-17 16:10:00,2021-12-17 23:10:00,46869.94,1.2172866740198094,26,2021-12-17 16:25:00,2021-12-17 23:25:00,47362.52,-153.0741333728742,15154.339203914546
2021-12-20 09:15:00,2021-12-20 16:15:00,46110.78,46548.04,45017.62999999999,151.54339203914546,range,45837.0,47725.65501783613,3.383662345194875,45801.19,47725.65501783613,4.032349094249018,2021-12-20 09:05:00,2021-12-20 16:05:00,46110.78,46548.04,2021-12-20 09:15:00,2021-12-20 16:15:00,46113.15,0.5420116178023621,2,2021-12-20 19:10:00,2021-12-21 02:10:00,46548.04,-151.54339203914546,15002.7958118754
2021-12-28 17:30:00,2021-12-29 00:30:00,48090.0,49007.92,45795.200000000004,150.027958118754,range,48017.79,49689.89371375714,3.2197567637666222,47636.59,49689.89371375714,4.132236075177329,2021-12-28 17:25:00,2021-12-29 00:25:00,48090.0,49007.92,2021-12-28 17:30:00,2021-12-29 00:30:00,48147.8,6.296845040962504,1,2021-12-31 19:50:00,2022-01-01 02:50:00,45795.200000000004,375.06989529688497,15377.865707172285
2022-01-03 20:05:00,2022-01-04 03:05:00,46345.28,46678.31,45512.705,153.77865707172285,range,45904.74,47722.7580702101,2.886417562420725,45665.4,47722.7580702101,4.3110627998140725,2022-01-03 20:00:00,2022-01-04 03:00:00,46345.28,46678.31,2022-01-03 20:05:00,2022-01-04 03:05:00,46360.58,4.594180704441932,1,2022-01-04 08:05:00,2022-01-04 15:05:00,46678.31,-153.77865707172285,15224.087050100561
2022-01-10 14:50:00,2022-01-10 21:50:00,41222.22,41696.23,40037.19499999999,152.24087050100562,range,40768.6,43644.28539614591,5.549559064059725,40910.2,43702.53536753341,6.3894127515719354,2022-01-10 12:45:00,2022-01-10 19:45:00,41222.22,41696.23,2022-01-10 14:50:00,2022-01-10 21:50:00,41337.7,24.362355224572358,25,2022-01-10 16:15:00,2022-01-10 23:15:00,41696.23,-152.24087050100562,15071.846179599555
2022-01-17 16:15:00,2022-01-17 23:15:00,42309.89,42710.0,41309.615,150.71846179599555,range,42212.29,43041.554861014876,1.699903415147268,42105.67,43041.554861014876,2.174375121988357,2022-01-17 16:10:00,2022-01-17 23:10:00,42309.89,42710.0,2022-01-17 16:15:00,2022-01-17 23:15:00,42325.79,3.973907175527088,1,2022-01-18 14:30:00,2022-01-18 21:30:00,41309.615,376.7961544899889,15448.642334089544
2022-01-21 02:25:00,2022-01-21 09:25:00,40255.0,41095.76,38153.09999999999,154.48642334089544,range,39818.48,42411.64619528616,5.0850329773944445,39712.01,42437.70816709808,6.422821318167475,2022-01-21 01:35:00,2022-01-21 08:35:00,40255.0,41095.76,2022-01-21 02:25:00,2022-01-21 09:25:00,40263.48,1.0086112564826086,10,2022-01-21 12:35:00,2022-01-21 19:35:00,38153.09999999999,386.21605835223863,15834.858392441782
2022-01-27 01:20:00,2022-01-27 08:20:00,36673.21,37067.62,35687.18499999999,158.34858392441782,range,35868.54,37833.423828849634,3.066637146292115,35815.0,37833.423828849634,5.33502819618059,2022-01-27 01:15:00,2022-01-27 08:15:00,36673.21,37067.62,2022-01-27 01:20:00,2022-01-27 08:20:00,36684.99,2.9867396871272867,1,2022-01-27 02:25:00,2022-01-27 09:25:00,35687.18499999999,395.8714598110446,16230.729852252825
2022-01-31 04:25:00,2022-01-31 11:25:00,36875.15,37030.0,36488.02500000001,162.30729852252827,range,36894.99,37563.898374845994,1.8335380635232497,36620.0,37563.898374845994,2.5127806635694103,2022-01-31 04:20:00,2022-01-31 11:20:00,36875.15,37030.0,2022-01-31 04:25:00,2022-01-31 11:25:00,36901.13,16.777526638680122,1,2022-01-31 06:25:00,2022-01-31 13:25:00,37030.0,-162.30729852252827,16068.422553730297
2022-02-02 16:50:00,2022-02-02 23:50:00,37338.14,38360.91,34781.21499999999,160.68422553730298,range,37311.15,37870.54546509952,1.4058563418110115,37052.0,37870.54546509952,2.1614303545056486,2022-02-02 16:00:00,2022-02-02 23:00:00,37338.14,38360.91,2022-02-02 16:50:00,2022-02-02 23:50:00,37363.76,2.5049620149205114,10,2022-02-04 15:05:00,2022-02-04 22:05:00,38360.91,-160.68422553730298,15907.738328192994
2022-02-24 01:50:00,2022-02-24 08:50:00,36963.2,37684.5,35159.94999999999,159.07738328192994,range,36923.7,39469.100057305695,6.349017468519297,36666.0,39494.681967429366,7.162184442356402,2022-02-24 00:35:00,2022-02-24 07:35:00,36963.2,37684.5,2022-02-24 01:50:00,2022-02-24 08:50:00,37060.5,13.489532788021977,15,2022-02-24 03:05:00,2022-02-24 10:05:00,35159.94999999999,397.6934582048249,16305.43178639782
2022-03-07 20:25:00,2022-03-08 03:25:00,37744.7,38989.7,34632.2,163.05431786397818,range,37560.5,39979.57300036727,5.5900371931104536,37150.8,40003.88529182825,7.132020480048366,2022-03-07 19:30:00,2022-03-08 02:30:00,37744.7,38989.7,2022-03-07 20:25:00,2022-03-08 03:25:00,37766.7,1.7670682730923692,11,2022-03-08 08:30:00,2022-03-08 15:30:00,38989.7,-163.05431786397818,16142.377468533841
2022-03-13 12:25:00,2022-03-13 19:25:00,38467.0,39012.7,37102.75000000001,161.42377468533843,range,38475.1,39517.90438909029,2.6593120392801333,38333.0,39517.90438909029,2.9983988458087545,2022-03-13 12:20:00,2022-03-13 19:20:00,38467.0,39012.7,2022-03-13 12:25:00,2022-03-13 19:25:00,38494.8,5.094374198278002,1,2022-03-13 15:00:00,2022-03-13 22:00:00,39012.7,-161.42377468533843,15980.953693848503
2022-04-01 01:55:00,2022-04-01 08:55:00,45015.0,45638.9,43455.25,159.80953693848502,range,44926.1,45605.91003113329,1.2956874026412313,44861.1,45605.91003113329,1.633143666302981,2022-04-01 01:50:00,2022-04-01 08:50:00,45015.0,45638.9,2022-04-01 01:55:00,2022-04-01 08:55:00,45067.8,8.462894694663053,1,2022-04-01 14:10:00,2022-04-01 21:10:00,45638.9,-159.80953693848502,15821.144156910019
2022-04-06 13:45:00,2022-04-06 20:45:00,44653.1,44977.0,43843.34999999999,158.2114415691002,range,44157.0,45881.10055494416,2.6764845221478306,44041.4,45881.10055494416,4.009713221113902,2022-04-06 13:40:00,2022-04-06 20:40:00,44653.1,44977.0,2022-04-06 13:45:00,2022-04-06 20:45:00,44684.5,9.69435010805845,1,2022-04-06 14:00:00,2022-04-06 21:00:00,43843.34999999999,395.5286039227505,16216.67276083277
2022-04-07 01:00:00,2022-04-07 08:00:00,43085.5,43558.0,41904.25,162.1667276083277,range,43356.2,45630.70227524018,5.577828410108084,42685.0,45653.56159458933,6.5023658415757675,2022-04-07 00:50:00,2022-04-07 07:50:00,43085.5,43558.0,2022-04-07 01:00:00,2022-04-07 08:00:00,43088.8,0.6984126984133143,2,2022-04-07 11:05:00,2022-04-07 18:05:00,43558.0,-162.1667276083277,16054.506033224441
2022-04-08 13:05:00,2022-04-08 20:05:00,43077.5,43418.0,42226.25,160.54506033224442,range,42900.0,44978.21864614855,4.22586465929616,42728.0,44978.21864614855,5.00290743804553,2022-04-08 13:00:00,2022-04-08 20:00:00,43077.5,43418.0,2022-04-08 13:05:00,2022-04-08 20:05:00,43111.1,9.867841409691202,1,2022-04-08 14:20:00,2022-04-08 21:20:00,43418.0,-160.54506033224442,15893.960972892197
2022-04-09 02:40:00,2022-04-09 09:40:00,42269.5,42449.1,41820.5,158.93960972892197,range,42164.8,44709.448748072115,5.457344736725983,42074.0,44709.448748072115,5.8946124854329724,2022-04-09 02:35:00,2022-04-09 09:35:00,42269.5,42449.1,2022-04-09 02:40:00,2022-04-09 09:40:00,42312.5,23.942093541202865,1,2022-04-09 04:15:00,2022-04-09 11:15:00,42449.1,-158.93960972892197,15735.021363163274
2022-04-10 22:20:00,2022-04-11 05:20:00,42530.1,43318.9,40558.09999999999,157.35021363163276,range,42087.4,43963.002895131394,3.2593380814987047,41838.0,43963.002895131394,4.833616348274345,2022-04-10 22:15:00,2022-04-11 05:15:00,42530.1,43318.9,2022-04-10 22:20:00,2022-04-11 05:20:00,42548.0,2.269269776876444,1,2022-04-11 15:55:00,2022-04-11 22:55:00,40558.09999999999,393.3755340790819,16128.396897242355
2022-04-11 17:20:00,2022-04-12 00:20:00,40449.6,40904.3,39312.84999999999,161.28396897242357,range,40442.0,43551.184612086116,7.121699764799004,40210.0,43551.184612086116,7.6718570157076424,2022-04-11 17:15:00,2022-04-12 00:15:00,40449.6,40904.3,2022-04-11 17:20:00,2022-04-12 00:20:00,40450.0,0.0879700901696616,1,2022-04-11 21:40:00,2022-04-12 04:40:00,39312.84999999999,403.2099224310589,16531.606819673416
2022-04-12 02:30:00,2022-04-12 09:30:00,39350.0,39774.4,38289.0,165.31606819673416,range,39464.9,43219.628172964905,8.953404590799943,39136.7,43219.628172964905,9.446930354479298,2022-04-12 02:25:00,2022-04-12 09:25:00,39350.0,39774.4,2022-04-12 02:30:00,2022-04-12 09:30:00,39350.3,0.07068803016091173,1,2022-04-12 04:20:00,2022-04-12 11:20:00,39774.4,-165.31606819673416,16366.290751476681
2022-04-17 23:10:00,2022-04-18 06:10:00,39900.1,40319.2,38852.350000000006,163.66290751476683,range,39649.1,41031.928939973644,2.7584102654043368,39510.0,41031.928939973644,3.7091333000700555,2022-04-17 23:00:00,2022-04-18 06:00:00,39900.1,40319.2,2022-04-17 23:10:00,2022-04-18 06:10:00,39947.2,11.238367931281008,2,2022-04-18 04:15:00,2022-04-18 11:15:00,38852.350000000006,409.1572687869171,16775.448020263597
2022-04-21 20:35:00,2022-04-22 03:35:00,41050.2,41545.7,39811.45,167.75448020263596,range,40594.3,41104.63546777499,0.13243145731743655,40506.8,41104.63546777499,1.454423475531553,2022-04-21 20:30:00,2022-04-22 03:30:00,41050.2,41545.7,2022-04-21 20:35:00,2022-04-22 03:35:00,41053.3,0.6256306760859376,1,2022-04-21 22:30:00,2022-04-22 05:30:00,39811.45,419.3862005065899,17194.834220770186
2022-04-22 15:45:00,2022-04-22 22:45:00,39501.0,40437.6,37159.5,171.94834220770187,range,39414.6,40979.908471162635,3.60886230920534,39300.1,40979.908471162635,4.0991025452014105,2022-04-22 15:40:00,2022-04-22 22:40:00,39501.0,40437.6,2022-04-22 15:45:00,2022-04-22 22:45:00,39550.0,5.231689088191339,1,2022-04-25 22:45:00,2022-04-26 05:45:00,40437.6,-171.94834220770187,17022.885878562483
2022-05-03 23:10:00,2022-05-04 06:10:00,37677.2,38040.0,36770.19999999999,170.22885878562485,range,37712.9,38816.864704956664,2.9360040117076722,37500.1,38816.864704956664,3.3922490004416135,2022-05-03 23:05:00,2022-05-04 06:05:00,37677.2,38040.0,2022-05-03 23:10:00,2022-05-04 06:10:00,37690.9,3.7761852260210187,1,2022-05-04 03:30:00,2022-05-04 10:30:00,38040.0,-170.22885878562485,16852.65701977686
2022-05-05 14:05:00,2022-05-05 21:05:00,38910.0,39550.0,37310.0,168.5265701977686,range,38214.8,38920.52428064733,0.027040439053297994,38111.0,38920.52428064733,2.0799418702842516,2022-05-05 14:00:00,2022-05-05 21:00:00,38910.0,39550.0,2022-05-05 14:05:00,2022-05-05 21:05:00,38928.6,2.9062499999997726,1,2022-05-05 15:05:00,2022-05-05 22:05:00,37310.0,421.3164254944215,17273.97344527128
2022-05-08 01:05:00,2022-05-08 08:05:00,35200.6,35757.0,33809.59999999999,172.7397344527128,range,34813.3,37606.03699853291,6.396411827778479,34700.0,37634.10470706088,7.796398319820752,2022-05-08 00:50:00,2022-05-08 07:50:00,35200.6,35757.0,2022-05-08 01:05:00,2022-05-08 08:05:00,35240.2,7.117181883536744,3,2022-05-08 17:00:00,2022-05-09 00:00:00,33809.59999999999,431.849336131782,17705.82278140306
2022-05-08 21:30:00,2022-05-09 04:30:00,34412.6,34765.0,33531.59999999999,177.05822781403063,range,34450.2,37042.12277885224,7.098736739659701,33665.0,37068.17225401658,9.180847198765845,2022-05-08 20:40:00,2022-05-09 03:40:00,34412.6,34765.0,2022-05-08 21:30:00,2022-05-09 04:30:00,34452.0,11.180476730987882,10,2022-05-09 02:25:00,2022-05-09 09:25:00,33531.59999999999,442.64556953507656,18148.46835093814
2022-05-14 12:30:00,2022-05-14 19:30:00,29235.6,29495.0,28587.099999999995,181.4846835093814,range,29091.4,31943.456004136937,8.477028921937091,28812.4,31972.1198835755,9.882735005002552,2022-05-14 11:10:00,2022-05-14 18:10:00,29235.6,29495.0,2022-05-14 12:30:00,2022-05-14 19:30:00,29249.9,5.512721665382741,16,2022-05-14 16:50:00,2022-05-14 23:50:00,29495.0,-181.4846835093814,17966.983667428758
2022-05-18 15:25:00,2022-05-18 22:25:00,29005.3,29500.1,27768.300000000003,179.66983667428758,range,28971.9,30730.103208462424,5.612747854317164,28850.0,30730.103208462424,6.118115502927055,2022-05-18 15:20:00,2022-05-18 22:20:00,29005.3,29500.1,2022-05-18 15:25:00,2022-05-18 22:25:00,29007.0,0.3435731608732276,1,2022-05-18 19:05:00,2022-05-19 02:05:00,29500.1,-179.66983667428758,17787.313830754472
2022-05-18 23:35:00,2022-05-19 06:35:00,28900.0,29395.2,27662.0,177.87313830754474,range,28700.6,30603.643476341505,5.566799514111862,28629.6,30603.643476341505,6.450354441841421,2022-05-18 23:25:00,2022-05-19 06:25:00,28900.0,29395.2,2022-05-18 23:35:00,2022-05-19 06:35:00,28908.0,1.6155088852988668,2,2022-05-19 06:55:00,2022-05-19 13:55:00,29395.2,-177.87313830754474,17609.440692446926
2022-05-20 16:05:00,2022-05-20 23:05:00,29058.5,30116.8,26412.75,176.09440692446927,range,28885.8,30340.52485604144,4.225453785405304,28702.0,30340.52485604144,5.400449938871691,2022-05-20 16:00:00,2022-05-20 23:00:00,29058.5,30116.8,2022-05-20 16:05:00,2022-05-20 23:05:00,29076.1,1.6630445053386143,1,2022-05-22 09:55:00,2022-05-22 16:55:00,30116.8,-176.09440692446927,17433.346285522457
2022-05-26 08:20:00,2022-05-26 15:20:00,29560.0,29736.0,29120.0,174.33346285522458,range,28991.0,29825.119313854375,0.8889128357358209,28840.0,29825.119313854375,3.3029853241752734,2022-05-26 08:15:00,2022-05-26 15:15:00,29560.0,29736.0,2022-05-26 08:20:00,2022-05-26 15:20:00,29569.4,5.340909090909918,1,2022-05-26 08:30:00,2022-05-26 15:30:00,29120.0,435.8336571380614,17869.179942660518
2022-05-26 09:15:00,2022-05-26 16:15:00,29120.0,29736.0,27580.0,178.69179942660517,range,29178.9,29818.689270930452,2.3431253620245074,28840.0,29825.119313854375,3.3029853241752734,2022-05-26 08:45:00,2022-05-26 15:45:00,29120.0,29736.0,2022-05-26 09:15:00,2022-05-26 16:15:00,29207.0,14.123376623376624,6,2022-05-26 16:15:00,2022-05-26 23:15:00,29736.0,-178.69179942660517,17690.488143233913
